LogFiles\autoLog_13_3_10_17_2_22.txt
Sample.txt
689	689	Start	-100	0	0
116	805	fNext	-100	0	0
1111	995	keypress	-10	32	1
1111	995	space	-2	32	1
1111	995	fRespond	1	-1	1
1112	996	fNext	1	1	0
3413	2301	fTimeout	1	-1	0
3417	2305	fNext	1	2	0
5303	1886	mouseclick	-1	1444	574
5303	1886	fRespond	10	1	1
5306	1889	fNext	10	3	0
5911	605	keypress	-10	27	1
6409	1103	fTimeout	1	-1	0
6413	1107	fNext	1	4	0
8832	2419	mouseclick	-1	1509	569
8832	2419	fRespond	10	1	1
8835	2422	fNext	10	5	0
11008	2173	mouseclick	-1	1507	566
11161	2326	mouseclick	-1	1507	566
11344	2509	mouseclick	-1	1507	566
11529	2694	mouseclick	-1	1507	566
12637	3802	fTimeout	1	-1	1
12641	3806	fNext	1	6	0
14425	1784	mouseclick	-1	1584	475
14425	1784	fRespond	10	1	1
14428	1787	fNext	10	7	0
21630	7202	fTimeout	1	-1	0
21634	7206	fNext	1	8	0
37432	15798	mouseclick	-1	1406	656
37432	15798	fRespond	10	1	1
37435	15801	fNext	10	9	0
38239	804	fTimeout	1	-1	0
38243	808	fNext	1	10	0
39380	1137	mouseclick	-1	1078	519
39380	1137	fRespond	10	1	1
39381	1138	fNext	10	11	0
42717	3336	mouseclick	-1	1078	519
43384	4003	fTimeout	1	-1	1
43388	4007	fNext	1	12	0
44205	817	mouseclick	-1	1088	323
44205	817	fRespond	10	1	1
44205	817	fNext	10	13	0
46507	2302	fTimeout	1	-1	0
46511	2306	fNext	1	14	0
47061	550	mouseclick	-1	1088	321
47061	550	fRespond	10	1	1
47063	552	fNext	10	15	0
50464	3401	fTimeout	1	-1	0
50468	3405	fNext	1	16	0
50870	402	mouseclick	-1	1088	314
50870	402	fRespond	10	1	1
50872	404	fNext	10	17	0
55875	5003	fTimeout	1	-1	0
55879	5007	fNext	1	18	0
56215	336	mouseclick	-1	1088	309
56215	336	fRespond	10	1	1
56215	336	fNext	10	19	0
60016	3801	fTimeout	1	-1	0
60020	3805	fNext	1	20	0
60519	499	mouseclick	-1	1088	309
60519	499	fRespond	10	1	1
60520	500	fNext	10	21	0
62288	1768	fTimeout	1	-1	0
62292	1772	fNext	1	22	0
63048	756	mouseclick	-1	1088	309
63048	756	fRespond	10	1	1
63049	757	fNext	10	23	0
68052	5003	fTimeout	1	-1	0
68056	5007	fNext	1	24	0
68417	361	mouseclick	-1	845	408
68417	361	fRespond	10	1	1
68417	361	fNext	10	25	0
68873	456	mouseclick	-1	844	408
68873	456	fRespond	1	-1	1
68874	457	fNext	1	26	0
68874	0	End	-100	0	0
