LogFiles\autoLog_13_3_22_21_29_29.txt
test.ds
176	176	Start	-100	0	0
48	224	fNext	-100	0	0
1775	1727	keypress	-10	32	1
1775	1727	space	-2	32	1
1775	1727	fRespond	1	-1	1
1775	1727	fNext	1	1	0
2777	1002	fTimeout	1	1	0
2777	1002	fNext	1	2	0
3781	1004	fTimeout	1	1	0
3781	1004	fNext	1	3	0
4786	1005	fTimeout	1	1	0
4786	1005	fNext	1	4	0
5787	1001	fTimeout	1	1	0
5787	1001	fNext	1	5	0
6795	1008	fTimeout	1	1	0
6795	1008	fNext	1	6	0
7798	1003	fTimeout	1	1	0
7798	1003	fNext	1	7	0
8807	1009	fTimeout	1	1	0
8807	1009	fNext	1	8	0
9808	1001	fTimeout	1	1	0
9808	1001	fNext	1	9	0
10810	1002	fTimeout	1	1	0
10810	1002	fNext	1	10	0
11813	1003	fTimeout	1	1	0
11813	1003	fNext	1	11	0
12814	1001	fTimeout	1	1	0
12814	1001	fNext	1	12	0
13816	1002	fTimeout	1	1	0
13816	1002	fNext	1	13	0
14825	1009	fTimeout	1	1	0
14825	1009	fNext	1	14	0
15828	1003	fTimeout	1	1	0
15828	1003	fNext	1	15	0
16830	1002	fTimeout	1	1	0
16830	1002	fNext	1	16	0
17832	1002	fTimeout	1	1	0
17832	1002	fNext	1	17	0
18833	1001	fTimeout	1	1	0
18833	1001	fNext	1	18	0
19845	1012	fTimeout	1	1	0
19845	1012	fNext	1	19	0
20848	1003	fTimeout	1	1	0
20848	1003	fNext	1	20	0
21851	1003	fTimeout	1	1	0
21851	1003	fNext	1	21	0
22853	1002	fTimeout	1	1	0
22853	1002	fNext	1	22	0
23279	426	mouseclick	-1	1515	562
23859	1006	fTimeout	1	1	1
23859	1006	fNext	1	23	0
24862	1003	fTimeout	1	1	0
24862	1003	fNext	1	24	0
25863	1001	fTimeout	1	1	0
25863	1001	fNext	1	25	0
26864	1001	fTimeout	1	1	0
26864	1001	fNext	1	26	0
27866	1002	fTimeout	1	1	0
27866	1002	fNext	1	27	0
28867	1001	fTimeout	1	1	0
28867	1001	fNext	1	28	0
29872	1005	fTimeout	1	1	0
29872	1005	fNext	1	29	0
30876	1004	fTimeout	1	1	0
30876	1004	fNext	1	30	0
31879	1003	fTimeout	1	1	0
31879	1003	fNext	1	31	0
32882	1003	fTimeout	1	1	0
32882	1003	fNext	1	32	0
33884	1002	fTimeout	1	1	0
33884	1002	fNext	1	33	0
34891	1007	fTimeout	1	1	0
34891	1007	fNext	1	34	0
35895	1004	fTimeout	1	1	0
35895	1004	fNext	1	35	0
36896	1001	fTimeout	1	1	0
36896	1001	fNext	1	36	0
37897	1001	fTimeout	1	1	0
37897	1001	fNext	1	37	0
38900	1003	fTimeout	1	1	0
38900	1003	fNext	1	38	0
39902	1002	fTimeout	1	1	0
39903	1003	fNext	1	39	0
40908	1005	fTimeout	1	1	0
40908	1005	fNext	1	40	0
41910	1002	fTimeout	1	1	0
41910	1002	fNext	1	41	0
42913	1003	fTimeout	1	1	0
42913	1003	fNext	1	42	0
43916	1003	fTimeout	1	1	0
43916	1003	fNext	1	43	0
44919	1003	fTimeout	1	1	0
44919	1003	fNext	1	44	0
45920	1001	fTimeout	1	1	0
45920	1001	fNext	1	45	0
46924	1004	fTimeout	1	1	0
46924	1004	fNext	1	46	0
47930	1006	fTimeout	1	1	0
47930	1006	fNext	1	47	0
48932	1002	fTimeout	1	1	0
48932	1002	fNext	1	48	0
49934	1002	fTimeout	1	1	0
49934	1002	fNext	1	49	0
50935	1001	fTimeout	1	1	0
50935	1001	fNext	1	50	0
51937	1002	fTimeout	1	1	0
51937	1002	fNext	1	51	0
