LogFiles\autoLog_13_3_22_21_27_56.txt
test.ds
233	233	Start	-100	0	0
44	277	fNext	-100	0	0
4365	4320	keypress	-10	32	1
4365	4320	space	-2	32	1
4365	4320	fRespond	1	-1	1
4365	4320	fNext	1	1	0
5368	1003	fTimeout	1	1	0
5368	1003	fNext	1	2	0
6372	1004	fTimeout	1	1	0
6372	1004	fNext	1	3	0
7375	1003	fTimeout	1	1	0
7375	1003	fNext	1	4	0
8376	1001	fTimeout	1	1	0
8376	1001	fNext	1	5	0
9380	1004	fTimeout	1	1	0
9380	1004	fNext	1	6	0
10381	1001	fTimeout	1	1	0
10381	1001	fNext	1	7	0
11124	743	keypress	-10	32	1
11124	743	space	-2	32	1
11382	1001	fTimeout	1	1	1
11382	1001	fNext	1	8	0
12368	986	keypress	-10	27	1
12368	986	Escape	-2	27	1
12368	986	fAbort	1	1	0
12368	986	fNext	1	9	0
12368	0	End	-100	0	0
