LogFiles\autoLog_13_6_12_1_50_4.txt
cpt.ds
269	269	Start	-100	0	0
36	305	fNext	-100	0	0
722	686	keypress	-10	32	1
722	686	space	-2	32	1
722	686	fRespond	1	-1	1
722	686	fNext	1	1	0
2723	2001	fTimeout	1	-1	0
2723	2001	fNext	1	2	0
3224	501	fTimeout	1	0	0
3224	501	fNext	1	3	0
3725	501	fTimeout	1	-1	0
3725	501	fNext	1	4	0
4226	501	fTimeout	1	0	0
4226	501	fNext	1	5	0
4727	501	fTimeout	1	-1	0
4727	501	fNext	1	6	0
5228	501	fTimeout	1	0	0
5228	501	fNext	1	7	0
5729	501	fTimeout	1	-1	0
5729	501	fNext	1	8	0
6230	501	fTimeout	1	0	0
6230	501	fNext	1	9	0
6731	501	fTimeout	1	-1	0
6731	501	fNext	1	10	0
7232	501	fTimeout	1	0	0
7232	501	fNext	1	11	0
7733	501	fTimeout	1	-1	0
7733	501	fNext	1	12	0
8234	501	fTimeout	1	1	0
8234	501	fNext	1	13	0
8735	501	fTimeout	1	-1	0
8735	501	fNext	1	14	0
9237	502	fTimeout	1	1	0
9237	502	fNext	1	15	0
9738	501	fTimeout	1	-1	0
9738	501	fNext	1	16	0
10239	501	fTimeout	1	0	0
10239	501	fNext	1	17	0
10740	501	fTimeout	1	-1	0
10740	501	fNext	1	18	0
11241	501	fTimeout	1	0	0
11241	501	fNext	1	19	0
11742	501	fTimeout	1	-1	0
11742	501	fNext	1	20	0
12243	501	fTimeout	1	1	0
12243	501	fNext	1	21	0
12744	501	fTimeout	1	-1	0
12744	501	fNext	1	22	0
13245	501	fTimeout	1	1	0
13245	501	fNext	1	23	0
13572	327	keypress	-10	32	1
13572	327	space	-2	32	1
13746	501	fTimeout	1	-1	1
13746	501	fNext	1	24	0
14165	419	keypress	-10	32	1
14165	419	space	-2	32	1
14247	501	fTimeout	1	1	1
14247	501	fNext	1	25	0
14748	501	fTimeout	1	-1	0
14748	501	fNext	1	26	0
14804	56	keypress	-10	32	1
14804	56	space	-2	32	1
15108	360	keypress	-10	32	1
15108	360	space	-2	32	1
15249	501	fTimeout	1	0	1
15249	501	fNext	1	27	0
15733	484	keypress	-10	32	1
15733	484	space	-2	32	1
15750	501	fTimeout	1	-1	1
15750	501	fNext	1	28	0
16251	501	fTimeout	1	1	0
16251	501	fNext	1	29	0
16517	266	keypress	-10	32	1
16517	266	space	-2	32	1
16752	501	fTimeout	1	-1	1
16752	501	fNext	1	30	0
17253	501	fTimeout	1	0	0
17253	501	fNext	1	31	0
17755	502	fTimeout	1	-1	0
17755	502	fNext	1	32	0
18256	501	fTimeout	1	0	0
18256	501	fNext	1	33	0
18757	501	fTimeout	1	-1	0
18757	501	fNext	1	34	0
19258	501	fTimeout	1	0	0
19258	501	fNext	1	35	0
